Date,Open,High,Low,Close,Adj Close,Volume
2022-12-30,457.794128,460.046844,457.794128,458.717163,458.717163,0
2023-01-02,458.907623,460.043701,458.907623,460.046844,460.046844,0
2023-01-03,461.085999,461.085999,459.951569,460.043701,460.043701,0
2023-01-04,458.256256,462.940247,458.256256,459.951569,459.951569,0
2023-01-05,462.138184,462.450867,462.138184,462.940247,462.940247,0
2023-01-06,466.003174,466.003174,461.906006,462.450867,462.450867,0
2023-01-09,454.059235,459.738281,454.059235,461.906006,461.906006,0
2023-01-10,457.629333,459.998505,457.629333,459.738281,459.738281,0
2023-01-11,459.934204,459.934204,459.716827,459.998505,459.998505,0
2023-01-12,458.687805,459.343445,458.687805,459.716827,459.716827,0
2023-01-13,455.410156,459.414581,455.410156,459.343445,459.343445,0
2023-01-16,460.698639,460.698639,460.698639,457.832886,457.832886,0
2023-01-17,461.081940,461.664978,461.081940,460.698639,460.698639,0
2023-01-18,462.798126,462.798126,460.983307,461.664978,461.664978,0
2023-01-19,462.434082,462.434082,460.880249,460.983307,460.983307,0
2023-01-20,460.274170,460.274170,459.996033,460.880249,460.880249,0
2023-01-23,457.129211,459.600891,457.129211,459.996033,459.996033,0
2023-01-24,459.298889,459.298889,458.918488,459.600891,459.600891,0
2023-01-25,457.772583,458.638245,457.772583,458.918488,458.918488,0
2023-01-26,456.311310,458.621429,456.311310,458.638245,458.638245,0
2023-01-27,458.674072,458.674072,457.710022,458.621429,458.621429,0
2023-01-30,457.859467,457.859467,456.934723,457.819458,457.819458,0
2023-01-31,458.674866,458.674866,457.780396,456.934723,456.934723,0
2023-02-01,456.884430,457.763428,456.884430,457.780396,457.780396,0
2023-02-02,452.775696,455.975128,452.775696,457.763428,457.763428,0
2023-02-03,460.415802,460.415802,455.280304,455.975128,455.975128,0
2023-02-06,461.377991,461.377991,454.456818,459.537323,459.537323,0
2023-02-07,455.675354,455.675354,453.355133,454.456818,454.456818,0
2023-02-08,452.560516,452.560516,452.062836,453.355133,453.355133,0
2023-02-09,452.722504,452.722504,448.990570,452.062836,452.062836,0
2023-02-10,450.651215,450.651215,448.123230,448.990570,448.990570,0
2023-02-13,449.417145,449.417145,449.084167,447.932739,447.932739,0
2023-02-14,446.761108,446.761108,446.636047,449.084167,449.084167,0
2023-02-15,447.409576,447.409576,444.203796,446.636047,446.636047,0
2023-02-16,444.544098,444.544098,440.727844,445.272064,445.272064,0
2023-02-17,442.908112,445.960052,442.908112,440.727844,440.727844,0
2023-02-20,443.746063,444.287384,443.746063,443.318359,443.318359,0
2023-02-21,444.614105,444.614105,444.400635,444.287384,444.287384,0
2023-02-22,444.121277,446.428986,444.121277,444.484100,444.484100,0
2023-02-23,446.964996,446.964996,445.385193,446.428986,446.428986,0
2023-02-24,445.572144,446.402740,445.572144,445.385193,445.385193,0
2023-02-27,447.108734,447.108734,444.509674,446.006317,446.006317,0
2023-02-28,443.491455,443.491455,442.186890,444.509674,444.509674,0
2023-03-01,443.298126,443.298126,438.157166,442.186890,442.186890,0
2023-03-02,438.938751,439.520569,433.048126,438.157166,438.157166,0
2023-03-03,433.637939,433.637939,428.385651,433.048126,433.048126,0
2023-03-06,427.402893,433.605408,427.402893,428.385651,428.385651,0
2023-03-07,435.980011,440.079987,435.980011,433.605408,433.605408,0
2023-03-08,439.739990,439.739990,435.751587,437.929993,437.929993,0
2023-03-09,435.646179,438.818970,435.646179,435.751587,435.751587,0
2023-03-10,437.679932,449.329437,437.679932,438.818970,438.818970,0
2023-03-13,445.938965,453.853912,445.938965,447.070435,447.070435,0
2023-03-14,451.573730,458.289825,451.573730,453.853912,453.853912,0
2023-03-15,457.777710,461.556641,457.777710,458.289825,458.289825,0
2023-03-16,460.746277,462.017731,460.746277,461.556641,461.556641,0
2023-03-17,461.269897,461.269897,455.523773,462.017731,462.017731,0
2023-03-20,453.599365,461.871094,453.599365,449.181396,449.181396,0
2023-03-21,461.453033,461.852448,461.453033,461.871094,461.871094,0
2023-03-22,461.888275,461.888275,461.888275,461.852448,461.852448,0
2023-03-23,461.276367,461.276367,461.276367,461.888275,461.888275,0
2023-03-24,455.175049,455.175049,455.175049,461.276367,461.276367,0
2023-03-27,454.742523,454.742523,454.742523,455.175049,455.175049,0
2023-03-28,451.070038,451.070038,451.070038,454.742523,454.742523,0
2023-03-29,444.711487,444.711487,444.711487,450.583099,450.583099,0
2023-03-30,447.556885,447.556885,447.556885,444.711487,444.711487,0
2023-03-31,452.816650,452.816650,452.068390,447.556885,447.556885,0
2023-04-03,450.653656,450.653656,450.653656,452.068390,452.068390,0
2023-04-04,445.369507,445.369507,445.369507,450.653656,450.653656,0
2023-04-05,446.395752,446.395752,446.395752,445.369507,445.369507,0
2023-04-06,443.470764,443.470764,443.470764,446.395752,446.395752,0
2023-04-07,443.318054,443.318054,443.318054,443.470764,443.470764,0
2023-04-10,443.779297,443.779297,443.779297,440.181854,440.181854,0
2023-04-11,448.721832,448.721832,448.721832,443.779297,443.779297,0
2023-04-12,450.086029,450.086029,450.086029,448.721832,448.721832,0
2023-04-13,448.225922,448.225922,448.225922,450.086029,450.086029,0
2023-04-14,448.904785,448.904785,448.904785,448.225922,448.225922,0
2023-04-17,452.040314,452.040314,447.613403,446.719788,446.719788,0
2023-04-18,449.739624,449.739624,449.436371,447.613403,447.613403,0
2023-04-19,449.059875,455.017029,449.059875,449.436371,449.436371,0
2023-04-20,453.945557,454.032562,453.945557,455.017029,455.017029,0
2023-04-21,454.107086,454.107086,452.256256,454.032562,454.032562,0
2023-04-24,451.271088,454.358826,451.271088,452.256256,452.256256,0
2023-04-25,452.288147,452.288147,451.572205,452.640167,452.640167,0
2023-04-26,453.345123,453.345123,452.475311,451.572205,451.572205,0
2023-04-27,452.170135,453.463959,452.170135,452.475311,452.475311,0
2023-04-28,449.093292,449.093292,449.093292,453.463959,453.463959,0
2023-05-04,445.160004,445.160004,445.160004,445.160004,445.160004,0
