Date,Open,High,Low,Close,Adj Close,Volume
2022-08-22,35.785000,36.180000,35.759998,35.785000,35.785000,0
2022-08-23,36.119999,36.317001,35.939999,36.119999,36.119999,0
2022-08-24,36.044998,36.240002,36.005001,36.044998,36.044998,0
2022-08-25,36.056999,36.080002,35.772999,36.056999,36.056999,0
2022-08-26,35.810001,36.139999,35.808998,35.810001,35.810001,0
2022-08-29,36.290001,36.490002,36.259998,36.290001,36.290001,0
2022-08-30,36.320000,36.509998,36.275002,36.320000,36.320000,0
2022-08-31,36.438999,36.581001,36.330002,36.438999,36.438999,0
2022-09-01,36.622002,36.820000,36.595001,36.622002,36.622002,0
2022-09-02,36.768002,36.849998,36.544998,36.768002,36.768002,0
2022-09-05,36.730000,36.830002,36.474998,36.730000,36.730000,0
2022-09-06,36.540001,36.681000,36.333000,36.540001,36.540001,0
2022-09-07,36.688000,36.820000,36.535000,36.688000,36.688000,0
2022-09-08,36.520000,36.540001,36.330002,36.520000,36.520000,0
2022-09-09,36.410000,36.419998,36.235001,36.410000,36.410000,0
2022-09-12,36.369999,36.480000,36.244999,36.369999,36.369999,0
2022-09-13,36.268002,36.580002,36.167999,36.268002,36.268002,0
2022-09-14,36.599998,36.730000,36.544998,36.599998,36.599998,0
2022-09-15,36.630001,36.939999,36.575001,36.630001,36.630001,0
2022-09-16,36.939999,37.090000,36.855000,36.939999,36.939999,0
2022-09-19,36.799999,37.035000,36.759998,36.799999,36.799999,0
2022-09-20,36.900002,37.070000,36.805000,36.900002,36.900002,0
2022-09-21,36.980000,37.189999,36.970001,36.980000,36.980000,0
2022-09-22,37.209999,37.450001,37.164001,37.209999,37.209999,0
2022-09-23,37.369999,37.580002,37.195000,37.369999,37.369999,0
2022-09-26,37.580002,37.930000,37.580002,37.580002,37.580002,0
2022-09-27,37.949001,37.980000,37.819000,37.949001,37.949001,0
2022-09-28,37.970001,38.444000,37.950001,37.970001,37.970001,0
2022-09-29,37.910000,38.290001,37.825001,37.910000,37.910000,0
2022-09-30,37.862000,38.019001,37.639999,37.862000,37.862000,0
2022-10-03,37.823002,38.144001,37.790001,37.823002,37.823002,0
2022-10-04,37.796001,37.950001,37.372002,37.796001,37.796001,0
2022-10-05,37.405998,37.590000,37.160000,37.405998,37.405998,0
2022-10-06,37.439999,37.470001,37.095001,37.439999,37.439999,0
2022-10-07,37.327999,37.619999,37.317001,37.327999,37.327999,0
2022-10-10,37.590000,38.000000,37.571999,37.590000,37.590000,0
2022-10-11,37.990002,38.209999,37.917000,37.990002,37.990002,0
2022-10-12,38.090000,38.279999,37.917999,38.090000,38.090000,0
2022-10-13,37.889999,38.290001,37.744999,37.889999,37.889999,0
2022-10-14,38.020000,38.290001,37.707001,38.020000,38.020000,0
2022-10-17,38.279999,38.299999,37.980000,38.279999,38.279999,0
2022-10-18,38.080002,38.169998,37.916000,38.080002,38.080002,0
2022-10-19,38.070000,38.360001,37.949001,38.070000,38.070000,0
2022-10-20,38.299999,38.453999,37.970001,38.299999,38.299999,0
2022-10-21,38.200001,38.401001,38.069000,38.200001,38.200001,0
2022-10-24,38.049999,38.231998,37.945000,38.049999,38.049999,0
2022-10-25,38.209999,38.321999,37.917000,38.209999,38.209999,0
2022-10-26,37.950001,38.099998,37.654999,37.950001,37.950001,0
2022-10-27,37.700001,37.869999,37.606998,37.700001,37.700001,0
2022-10-28,37.790001,38.000000,37.653999,37.790001,37.790001,0
2022-10-31,37.868000,38.134998,37.877998,37.868000,37.868000,0
2022-11-01,38.060001,38.070000,37.625999,38.060001,38.060001,0
2022-11-02,37.707001,37.770000,37.529999,37.707001,37.707001,0
2022-11-03,37.833000,38.040001,37.730000,37.833000,37.833000,0
2022-11-04,38.012001,38.012001,37.340000,38.012001,38.012001,0
2022-11-07,37.432999,37.500000,37.255001,37.432999,37.432999,0
2022-11-08,37.299999,37.389999,36.919998,37.299999,37.299999,0
2022-11-09,36.910000,36.959999,36.668999,36.910000,36.910000,0
2022-11-10,36.860001,36.970001,36.198002,36.860001,36.860001,0
2022-11-11,36.160000,36.189999,35.679001,36.160000,36.160000,0
2022-11-14,36.018002,36.022999,35.698002,36.018002,36.018002,0
2022-11-15,35.683998,35.750000,35.375000,35.683998,35.683998,0
2022-11-16,35.542999,35.820999,35.504002,35.542999,35.542999,0
2022-11-17,35.801998,36.020000,35.693001,35.801998,35.801998,0
2022-11-18,35.840000,35.900002,35.669998,35.840000,35.840000,0
2022-11-21,35.755001,36.279999,35.752998,35.755001,35.755001,0
2022-11-22,36.290001,36.286999,36.020000,36.290001,36.290001,0
2022-11-23,36.090000,36.279999,36.000999,36.090000,36.090000,0
2022-11-24,35.980000,36.049999,35.664001,35.980000,35.980000,0
2022-11-25,35.779999,35.840000,35.553001,35.779999,35.779999,0
2022-11-28,35.956001,36.064999,35.500000,35.956001,35.956001,0
2022-11-29,35.784000,35.810001,35.330002,35.784000,35.784000,0
2022-11-30,35.417000,35.520000,35.160000,35.417000,35.417000,0
2022-12-01,35.070000,35.084999,34.750999,35.070000,35.070000,0
2022-12-02,34.790001,35.004002,34.680000,34.790001,34.790001,0
2022-12-05,34.669998,35.029999,34.569000,34.669998,34.669998,0
2022-12-06,35.040001,35.139999,34.896000,35.040001,35.040001,0
2022-12-07,35.036999,35.160000,34.889999,35.036999,35.036999,0
2022-12-08,34.900002,34.910000,34.639999,34.900002,34.900002,0
2022-12-09,34.730000,34.820000,34.648998,34.730000,34.730000,0
2022-12-12,34.708000,34.840000,34.689999,34.708000,34.708000,0
