Date,Open,High,Low,Close,Adj Close,Volume
04-05-2022,1261.060059,1266.880005,1258.069946,1261.060059,1261.060059,0
05-05-2022,1251.5,1273.849976,1249.890015,1251.5,1251.5,0
06-05-2022,1268.699951,1275.859985,1257.47998,1268.699951,1268.699951,0
09-05-2022,1270.130005,1277.800049,1270.119995,1270.130005,1270.130005,0
10-05-2022,1274.859985,1278.459961,1270.949951,1274.859985,1274.859985,0
11-05-2022,1276.550049,1280.130005,1271.27002,1276.550049,1276.550049,0
12-05-2022,1278.150024,1291.5,1278.150024,1278.150024,1278.150024,0
13-05-2022,1290.75,1290.089966,1279.26001,1290.75,1290.75,0
16-05-2022,1277.569946,1286.109985,1271.97998,1277.569946,1277.569946,0
17-05-2022,1279.849976,1279.569946,1263.02002,1279.849976,1279.849976,0
18-05-2022,1266.660034,1272.930054,1263.359985,1266.660034,1266.660034,0
19-05-2022,1275.579956,1280.02002,1263.959961,1275.579956,1275.579956,0
20-05-2022,1263.550049,1273.310059,1260.329956,1263.550049,1263.550049,0
23-05-2022,1273.209961,1273.209961,1258.410034,1273.209961,1273.209961,0
24-05-2022,1258.819946,1266.130005,1258.819946,1258.819946,1258.819946,0
25-05-2022,1260.98999,1271.48999,1260.040039,1260.98999,1260.98999,0
26-05-2022,1266.599976,1269.140015,1260.959961,1266.599976,1266.599976,0
27-05-2022,1258.890015,1261.609985,1248.219971,1258.890015,1258.890015,0
30-05-2022,1251.589966,1252.76001,1234.849976,1251.589966,1251.589966,0
31-05-2022,1236.170044,1243.030029,1233,1236.170044,1236.170044,0
01-06-2022,1241.73999,1247.27002,1239.01001,1241.73999,1241.73999,0
02-06-2022,1246.949951,1254.430054,1238.22998,1246.949951,1246.949951,0
03-06-2022,1240.839966,1251.030029,1238.26001,1240.839966,1240.839966,0
06-06-2022,1250.530029,1253.890015,1247.319946,1250.530029,1250.530029,0
07-06-2022,1254.47998,1259.75,1252.839966,1254.47998,1254.47998,0
08-06-2022,1254.579956,1257.599976,1252.47998,1254.579956,1254.579956,0
09-06-2022,1256.73999,1262.209961,1252.599976,1256.73999,1256.73999,0
10-06-2022,1264.02002,1282.47998,1263.130005,1264.02002,1264.02002,0
13-06-2022,1278.280029,1293.609985,1278.339966,1278.280029,1278.280029,0
14-06-2022,1291.800049,1292.150024,1284.079956,1291.800049,1291.800049,0
15-06-2022,1289.47998,1293.23999,1280.969971,1289.47998,1289.47998,0
16-06-2022,1278.160034,1296.030029,1274.949951,1278.160034,1278.160034,0
17-06-2022,1288.180054,1295.97998,1282.109985,1288.180054,1288.180054,0
20-06-2022,1290.5,1295.23999,1287.780029,1290.5,1290.5,0
21-06-2022,1292.380005,1293.939941,1287.540039,1292.380005,1292.380005,0
22-06-2022,1291.599976,1305.099976,1290.810059,1291.599976,1291.599976,0
23-06-2022,1297.680054,1307.839966,1296.72998,1297.680054,1297.680054,0
24-06-2022,1299.810059,1301.920044,1288.51001,1299.810059,1299.810059,0
27-06-2022,1288.290039,1292.97998,1279.790039,1288.290039,1288.290039,0
28-06-2022,1286.199951,1291.089966,1280.060059,1286.199951,1286.199951,0
29-06-2022,1292.030029,1299.420044,1288.910034,1292.030029,1292.030029,0
30-06-2022,1301.72998,1303.790039,1291.48999,1301.72998,1301.72998,0
01-07-2022,1287.709961,1303.430054,1288.050049,1287.709961,1287.709961,0
04-07-2022,1297.890015,1299.790039,1292.670044,1297.890015,1297.890015,0
05-07-2022,1295.680054,1315.469971,1293.300049,1295.680054,1295.680054,0
06-07-2022,1308.660034,1310.569946,1301.689941,1308.660034,1308.660034,0
07-07-2022,1304.849976,1308.140015,1296.089966,1304.849976,1304.849976,0
08-07-2022,1297.650024,1304.650024,1291.839966,1297.650024,1297.650024,0
11-07-2022,1293.790039,1314.550049,1293.790039,1293.790039,1293.790039,0
12-07-2022,1310.859985,1316.219971,1302.089966,1310.859985,1310.859985,0
13-07-2022,1305.829956,1311.01001,1299.380005,1305.829956,1305.829956,0
14-07-2022,1304.849976,1327.01001,1304.180054,1304.849976,1304.849976,0
15-07-2022,1316.180054,1329.150024,1315.800049,1316.180054,1316.180054,0
18-07-2022,1318.119995,1321.469971,1311.069946,1318.119995,1318.119995,0
19-07-2022,1318.910034,1319.25,1303.680054,1318.910034,1318.910034,0
20-07-2022,1305.5,1313.439941,1302.5,1305.5,1305.5,0
21-07-2022,1312.869995,1316.430054,1306.030029,1312.869995,1312.869995,0
22-07-2022,1306.849976,1316.51001,1304.22998,1306.849976,1306.849976,0
25-07-2022,1309.319946,1313.579956,1306.98999,1309.319946,1309.319946,0
26-07-2022,1310.400024,1312.609985,1305.949951,1310.400024,1310.400024,0
27-07-2022,1310.900024,1315.530029,1308.560059,1310.900024,1310.900024,0
28-07-2022,1305.949951,1309.050049,1297.579956,1305.949951,1305.949951,0
29-07-2022,1295.150024,1307.069946,1295.060059,1295.150024,1295.150024,0
01-08-2022,1302.280029,1309.140015,1299.150024,1302.280029,1302.280029,0
02-08-2022,1306.75,1312.73999,1304.400024,1306.75,1306.75,0
03-08-2022,1314.630005,1313.910034,1306.709961,1314.630005,1314.630005,0
04-08-2022,1307.380005,1312.060059,1303.77002,1307.380005,1307.380005,0
05-08-2022,1302.079956,1304.459961,1292.689941,1302.079956,1302.079956,0
08-08-2022,1302.73999,1306.76001,1298.390015,1302.73999,1302.73999,0
09-08-2022,1299.030029,1307.410034,1298.76001,1299.030029,1299.030029,0
10-08-2022,1307.560059,1312.849976,1295.880005,1307.560059,1307.560059,0
11-08-2022,1296.699951,1304.890015,1295.949951,1296.699951,1296.699951,0
12-08-2022,1306.829956,1306.829956,1298.410034,1306.829956,1306.829956,0
15-08-2022,1301.380005,1313.400024,1301.380005,1301.380005,1301.380005,0
16-08-2022,1313.180054,1312.859985,1307.51001,1313.180054,1313.180054,0
17-08-2022,1311,1317.319946,1307.77002,1311,1311,0
18-08-2022,1314.829956,1327.219971,1312.290039,1314.829956,1314.829956,0
19-08-2022,1326.910034,1338.589966,1323.569946,1326.910034,1326.910034,0
22-08-2022,1334.859985,1346.150024,1334,1334.859985,1334.859985,0
23-08-2022,1343.359985,1346.130005,1334.170044,1343.359985,1343.359985,0
24-08-2022,1339.079956,1344.25,1337.180054,1339.079956,1339.079956,0
25-08-2022,1340,1340.949951,1332.869995,1340,1340,0
26-08-2022,1334.439941,1337.819946,1327.349976,1334.439941,1334.439941,0
