Date,Open,High,Low,Close,Adj Close,Volume
2022-05-02,6.607500,6.607700,6.606900,6.607500,6.607500,0
2022-05-03,6.607500,6.607900,6.606900,6.607500,6.607500,0
2022-05-04,6.607400,6.607500,6.607300,6.607400,6.607400,0
2022-05-05,6.607500,6.654700,6.595000,6.607500,6.607500,0
2022-05-06,6.654600,6.693900,6.654500,6.654600,6.654600,0
2022-05-09,6.665600,6.729900,6.665500,6.665600,6.665600,0
2022-05-10,6.729800,6.739200,6.690400,6.729800,6.729800,0
2022-05-11,6.733600,6.735100,6.709500,6.733600,6.733600,0
2022-05-12,6.720700,6.795100,6.718800,6.720700,6.720700,0
2022-05-13,6.785900,6.810600,6.769300,6.785900,6.785900,0
2022-05-16,6.788000,6.801500,6.780900,6.788000,6.788000,0
2022-05-17,6.785100,6.785200,6.716000,6.785100,6.785100,0
2022-05-18,6.736200,6.756500,6.732000,6.736200,6.736200,0
2022-05-19,6.753400,6.767400,6.711400,6.753400,6.753400,0
2022-05-20,6.712100,6.730500,6.665800,6.712100,6.712100,0
2022-05-23,6.692000,6.692100,6.645600,6.692000,6.692000,0
2022-05-24,6.649800,6.678800,6.649200,6.649800,6.649800,0
2022-05-25,6.653000,6.696700,6.652700,6.653000,6.653000,0
2022-05-26,6.691700,6.748000,6.690600,6.691700,6.691700,0
2022-05-27,6.737800,6.746600,6.687800,6.737800,6.737800,0
2022-05-30,6.697600,6.699900,6.645200,6.697600,6.697600,0
2022-05-31,6.660300,6.674000,6.644700,6.660300,6.660300,0
2022-06-01,6.671700,6.697800,6.664700,6.671700,6.671700,0
2022-06-02,6.685200,6.704900,6.659100,6.685200,6.685200,0
2022-06-03,6.659200,6.659600,6.659200,6.659200,6.659200,0
2022-06-06,6.659300,6.659300,6.632200,6.659300,6.659300,0
2022-06-07,6.652900,6.678000,6.652800,6.652900,6.652900,0
2022-06-08,6.669700,6.694500,6.661800,6.669700,6.669700,0
2022-06-09,6.682700,6.697500,6.664000,6.682700,6.682700,0
2022-06-10,6.690800,6.716300,6.678000,6.690800,6.690800,0
2022-06-13,6.707900,6.758200,6.707600,6.707900,6.707900,0
2022-06-14,6.753500,6.760100,6.712600,6.753500,6.753500,0
2022-06-15,6.739500,6.740000,6.704200,6.739500,6.739500,0
2022-06-16,6.712300,6.716400,6.691200,6.712300,6.712300,0
2022-06-17,6.703400,6.717000,6.689700,6.703400,6.703400,0
