Date,Open,High,Low,Close,Adj Close,Volume
2022-05-04,183.748932,185.380005,183.748932,185.380005,185.380005,0
2022-05-05,182.721130,185.399994,182.721130,185.380005,185.380005,0
2022-05-06,185.167862,185.250000,185.002686,185.250000,185.250000,0
2022-05-09,186.236389,187.399994,186.199997,186.199997,186.199997,0
2022-05-10,186.476074,187.399994,186.476074,187.399994,187.399994,0
2022-05-11,187.762833,189.600006,187.762833,188.449997,188.449997,0
2022-05-12,189.315109,190.163315,189.315109,189.500000,189.500000,0
2022-05-13,191.269867,191.830521,191.269867,191.399994,191.399994,0
2022-05-16,191.552261,192.699997,191.367523,192.699997,192.699997,0
2022-05-17,194.895920,195.399994,183.199997,193.300003,193.300003,0
2022-05-18,197.073517,197.073517,195.300003,195.300003,195.300003,0
2022-05-19,199.694077,199.694077,197.500000,197.500000,197.500000,0
2022-05-20,199.787613,199.800003,199.787613,199.800003,199.800003,0
2022-05-23,199.733810,200.500000,199.023697,200.050003,200.050003,0
2022-05-24,199.116959,200.149994,199.116959,200.500000,200.500000,0
2022-05-25,199.452667,200.900299,199.452667,200.149994,200.149994,0
2022-05-26,200.139282,202.000000,200.139282,202.000000,202.000000,0
2022-05-27,197.620560,202.000000,197.620560,202.000000,202.000000,0
2022-05-30,197.183136,197.183136,197.179932,199.699997,199.699997,0
2022-05-31,197.804749,199.699997,196.860672,197.179932,197.179932,0
2022-06-01,196.289993,198.699997,196.223236,198.699997,198.699997,0
2022-06-02,197.377731,197.377731,196.102631,197.500000,197.500000,0
2022-06-03,194.893295,197.199997,194.893295,197.199997,197.199997,0
2022-06-06,196.703568,198.903030,196.703568,196.643936,196.643936,0
2022-06-07,199.706375,200.178131,199.000000,199.000000,199.000000,0
2022-06-08,199.794342,199.794342,198.703674,202.250000,202.250000,0
2022-06-09,198.897507,199.005905,198.897507,198.703674,198.703674,0
2022-06-10,200.728394,201.699997,200.728394,201.699997,201.699997,0
2022-06-13,202.799500,202.977356,201.500000,202.178650,202.178650,0
2022-06-14,203.777802,204.678452,203.777802,203.399994,203.399994,0
2022-06-15,204.736313,205.528610,203.399994,204.678452,204.678452,0
