Date,Open,High,Low,Close,Adj Close,Volume
2022-05-04,120.801842,120.801842,120.515160,120.490479,120.490479,0
2022-05-05,119.592613,120.534691,119.592613,120.515160,120.515160,0
2022-05-06,120.992622,121.178123,120.992622,120.534691,120.534691,0
2022-05-09,121.986206,122.442703,121.986206,121.178123,121.178123,0
2022-05-10,122.205544,122.205544,122.068588,122.442703,122.442703,0
2022-05-11,122.427895,122.427895,121.964462,122.068588,122.068588,0
2022-05-12,122.300568,122.300568,122.277351,121.964462,121.964462,0
2022-05-13,122.995399,122.995399,122.015556,122.277351,122.277351,0
2022-05-16,121.840324,122.533089,121.721062,122.015556,122.015556,0
2022-05-17,122.200371,122.200371,122.200371,122.533089,122.533089,0
2022-05-18,122.404930,122.404930,122.404930,122.200371,122.200371,0
2022-05-19,122.707382,122.707382,122.707382,122.404930,122.404930,0
2022-05-20,122.586288,122.586288,122.586288,122.707382,122.707382,0
2022-05-23,122.568329,122.568329,122.467026,122.586288,122.586288,0
2022-05-24,122.527283,122.657196,122.527283,122.467026,122.467026,0
2022-05-25,122.428993,122.428993,122.414040,122.657196,122.657196,0
2022-05-26,121.951469,122.554276,121.951469,122.414040,122.414040,0
2022-05-27,122.498085,122.498085,122.498085,122.554276,122.554276,0
2022-05-30,122.225227,122.382301,122.225227,122.498085,122.498085,0
2022-05-31,122.764961,122.764961,122.576637,122.382301,122.382301,0
2022-06-01,122.221291,122.434814,122.221291,122.576637,122.576637,0
2022-06-02,123.155167,123.155167,122.502419,122.434814,122.434814,0
2022-06-03,121.745834,122.644279,121.745834,122.502419,122.502419,0
2022-06-06,122.881180,122.881180,122.566635,122.843925,122.843925,0
2022-06-07,123.061661,123.061661,122.902924,122.566635,122.566635,0
2022-06-08,122.663277,122.663277,122.662056,122.902924,122.902924,0
2022-06-09,122.781143,122.808083,122.781143,122.662056,122.662056,0
2022-06-10,123.873352,123.873352,122.924225,122.808083,122.808083,0
2022-06-13,124.133461,124.133461,123.379814,123.751663,123.751663,0
2022-06-14,123.866364,123.866364,123.229340,123.379814,123.379814,0
2022-06-15,123.268318,123.268318,123.198120,123.229340,123.229340,0
2022-06-16,123.568771,123.568771,123.266556,123.198120,123.198120,0
2022-06-17,121.616638,123.220573,121.616638,123.266556,123.266556,0
2022-06-20,123.540512,123.540512,123.236427,123.494621,123.494621,0
2022-06-21,123.160385,123.275795,123.160385,123.236427,123.236427,0
2022-06-22,123.727814,123.727814,123.496483,123.275795,123.275795,0
2022-06-23,122.885674,123.707687,122.885674,123.496483,123.496483,0
2022-06-24,123.530083,123.640038,123.530083,123.707687,123.707687,0
2022-06-27,123.362473,123.667053,123.362473,123.640038,123.640038,0
2022-06-28,123.731949,124.374794,123.731949,123.667053,123.667053,0
2022-06-29,125.047531,125.047531,124.681984,124.374794,124.374794,0
2022-06-30,125.690369,125.690369,124.536301,124.681984,124.681984,0
2022-07-01,123.715118,124.640533,123.715118,124.536301,124.536301,0
2022-07-04,124.859726,124.859726,124.664703,124.640533,124.640533,0
2022-07-05,124.894096,124.894188,124.894096,124.664703,124.664703,0
2022-07-06,125.316917,125.316917,125.282776,124.894188,124.894188,0
2022-07-07,125.354721,125.354721,125.003677,125.282776,125.282776,0
2022-07-08,125.061966,125.061966,124.643188,125.003677,125.003677,0
2022-07-11,124.915680,125.547783,124.915680,124.545898,124.545898,0
2022-07-12,126.231758,126.231758,125.552170,125.547783,125.547783,0
2022-07-13,125.499596,125.642670,125.499596,125.552170,125.552170,0
2022-07-14,126.130318,126.130318,126.026962,125.642670,125.642670,0
2022-07-15,125.961555,126.075996,125.961555,126.026962,126.026962,0
2022-07-18,125.606285,126.166405,125.606285,125.821342,125.821342,0
2022-07-19,126.512039,126.512039,126.280815,126.166405,126.166405,0
2022-07-20,126.494659,126.494659,126.155914,126.280815,126.280815,0
2022-07-21,126.425270,126.425270,126.166824,126.155914,126.155914,0
2022-07-22,126.023407,126.163712,126.023407,126.166824,126.166824,0
2022-07-25,125.932037,125.945061,125.932037,125.541847,125.541847,0
2022-07-26,126.047874,126.047874,125.829613,125.945061,125.945061,0
2022-07-27,125.974174,125.983604,125.974174,125.829613,125.829613,0
2022-07-28,125.702286,126.008766,125.702286,125.983604,125.983604,0
2022-07-29,125.176620,125.284813,125.176620,126.008766,126.008766,0
2022-08-01,125.346107,125.346107,124.803749,125.284813,125.284813,0
2022-08-02,124.351753,124.351753,124.058823,124.803749,124.803749,0
2022-08-03,124.989418,124.989418,124.833992,124.058823,124.058823,0
2022-08-04,125.190704,125.381714,125.190704,124.833992,124.833992,0
2022-08-05,124.713287,125.033722,124.713287,125.381714,125.381714,0
2022-08-08,125.821480,125.821480,125.538818,125.607109,125.607109,0
2022-08-09,125.621353,125.621353,125.596970,125.538818,125.538818,0
2022-08-10,125.820274,125.820274,125.553383,125.596970,125.596970,0
2022-08-11,124.819366,125.612007,124.819366,125.553383,125.553383,0
2022-08-12,125.921364,125.921364,125.692665,125.612007,125.612007,0
2022-08-15,126.023834,126.023834,125.542313,125.692665,125.692665,0
2022-08-16,126.151176,126.151176,125.258156,125.542313,125.542313,0
2022-08-17,124.828896,125.384323,124.828896,125.258156,125.258156,0
2022-08-18,125.127106,125.736412,125.127106,125.384323,125.384323,0
2022-08-19,126.915215,126.915215,125.932480,125.736412,125.736412,0
2022-08-22,126.304924,126.304924,126.022911,126.100533,126.100533,0
2022-08-23,126.956085,126.956085,126.021065,126.022911,126.022911,0
2022-08-24,125.634918,126.017227,125.634918,126.021065,126.021065,0
2022-08-25,125.331635,125.906349,125.331635,126.017227,126.017227,0
2022-08-26,126.229172,126.229172,126.099754,125.906349,125.906349,0
2022-08-29,127.095390,127.095390,126.235260,126.636894,126.636894,0
2022-08-30,125.917297,125.917297,125.272820,126.235260,126.235260,0
2022-08-31,125.463333,125.463333,125.393044,125.272820,125.272820,0
2022-09-01,124.919571,125.486008,124.919571,125.393044,125.393044,0
2022-09-02,126.226456,126.226456,125.887909,125.486008,125.486008,0
2022-09-05,126.886330,126.886330,126.064392,125.887909,125.887909,0
2022-09-06,125.631882,125.854034,125.631882,126.064392,126.064392,0
2022-09-07,126.387840,126.387840,126.119171,125.854034,125.854034,0
2022-09-08,124.959068,125.802345,124.959068,126.119171,126.119171,0
2022-09-09,125.391586,125.391586,125.391586,125.802345,125.802345,0
2022-09-12,125.455833,125.596703,125.455833,125.391586,125.391586,0
2022-09-13,125.591743,125.591743,124.822258,125.596703,125.596703,0
2022-09-14,127.361176,127.361176,125.441406,124.822258,124.822258,0
2022-09-15,125.844429,125.844429,125.513191,125.441406,125.441406,0
2022-09-16,125.235977,125.893539,125.235977,125.513191,125.513191,0
2022-09-19,124.645126,125.917503,124.645126,124.582893,124.582893,0
2022-09-20,125.223366,125.751175,125.223366,125.638435,125.638435,0
2022-09-21,126.314102,126.314102,126.259567,125.751175,125.751175,0
2022-09-22,127.512947,127.512947,127.454170,126.259567,126.259567,0
2022-09-23,127.795975,127.795975,127.592377,127.454170,127.454170,0
2022-09-26,130.106384,130.106384,128.465225,128.493729,128.493729,0
2022-09-27,128.746078,128.789383,128.746078,128.609940,128.609940,0
2022-09-28,129.502472,129.510986,129.502472,128.789383,128.789383,0
2022-09-29,127.726128,129.298203,127.726128,129.510986,129.510986,0
2022-09-30,127.816345,128.626190,127.816345,129.298203,129.298203,0
2022-10-03,128.039627,129.108871,128.039627,128.626190,128.626190,0
2022-10-04,128.522873,128.863312,128.522873,129.108871,129.108871,0
2022-10-05,127.661156,128.766647,127.661156,128.863312,128.863312,0
2022-10-06,128.853638,129.361557,128.853638,129.219803,129.219803,0
2022-10-07,130.445343,130.445343,129.965210,129.361557,129.361557,0
2022-10-10,130.830734,130.830734,129.896896,130.787750,130.787750,0
2022-10-11,129.554108,130.003082,129.554108,129.896896,129.896896,0
2022-10-12,130.222107,130.222107,129.924606,130.003082,130.003082,0
2022-10-13,129.938644,130.095856,129.938644,129.924606,129.924606,0
2022-10-14,129.481247,130.117722,129.481247,130.095856,130.095856,0
2022-10-17,129.930115,130.105362,129.930115,130.117722,130.117722,0
2022-10-18,128.875717,129.890274,128.875717,130.105362,130.105362,0
2022-10-19,129.408188,131.137054,129.408188,129.890274,129.890274,0
2022-10-20,131.347229,131.347229,130.509827,131.137054,131.137054,0
2022-10-21,131.096848,131.096848,130.583344,130.509827,130.509827,0
2022-10-24,129.344482,130.685272,129.344482,129.139206,129.139206,0
2022-10-25,129.725632,130.682220,129.725632,130.009476,130.009476,0
2022-10-26,129.497925,129.497925,129.469131,130.682220,130.682220,0
2022-10-27,128.836426,129.981766,128.836426,129.469131,129.469131,0
2022-10-28,130.863968,130.863968,130.831360,129.981766,129.981766,0
2022-10-31,130.745224,130.877472,130.745224,130.831360,130.831360,0
2022-11-01,131.352951,131.352951,130.461868,130.877472,130.877472,0
2022-11-02,131.106400,131.106400,130.557510,130.461868,130.461868,0
2022-11-03,131.486343,131.486343,130.671265,130.557510,130.557510,0
2022-11-04,130.574921,130.574921,129.876968,130.671265,130.671265,0
2022-11-07,128.087326,129.685699,128.087326,128.328308,128.328308,0
2022-11-08,129.255096,129.255096,128.777145,129.685699,129.685699,0
2022-11-09,127.942932,128.450958,127.942932,128.777145,128.777145,0
2022-11-10,128.857193,129.060013,128.857193,128.450958,128.450958,0
2022-11-11,126.266518,127.619102,126.266518,129.060013,129.060013,0
2022-11-14,127.212509,128.402847,127.212509,126.648346,126.648346,0
2022-11-15,127.923080,127.990005,127.923080,128.402847,128.402847,0
2022-11-16,128.769638,128.769638,128.380325,127.990005,127.990005,0
2022-11-17,128.864014,128.876068,128.864014,128.380325,128.380325,0
2022-11-18,128.623779,128.938477,128.623779,128.876068,128.876068,0
2022-11-21,129.718094,129.718094,129.240067,128.938477,128.938477,0
2022-11-22,128.858398,129.007309,128.858398,129.240067,129.240067,0
2022-11-23,128.442978,129.315933,128.442978,129.007309,129.007309,0
2022-11-24,128.016342,129.011627,128.016342,129.315933,129.315933,0
2022-11-25,128.903198,128.916122,128.903198,129.011627,129.011627,0
2022-11-28,129.494186,129.494186,129.095947,128.916122,128.916122,0
2022-11-29,130.385605,130.385605,129.113922,129.095947,129.095947,0
2022-11-30,129.429611,129.429611,128.514145,129.113922,129.113922,0
2022-12-01,127.712959,128.335815,127.712959,128.514145,128.514145,0
2022-12-02,127.454491,128.445938,127.454491,128.335815,128.335815,0
2022-12-05,127.982285,129.209641,127.982285,128.360611,128.360611,0
2022-12-06,129.910995,130.534058,129.910995,129.209641,129.209641,0
2022-12-07,131.085663,131.085663,130.243240,130.534058,130.534058,0
2022-12-08,130.114883,130.223114,130.114883,130.243240,130.243240,0
2022-12-09,129.380508,130.121368,129.380508,130.223114,130.223114,0
2022-12-12,130.667282,130.667282,130.336121,130.229935,130.229935,0
2022-12-13,130.645065,130.742371,130.565826,130.336121,130.336121,0
2022-12-14,129.376144,130.483047,129.376144,130.565826,130.565826,0
2022-12-15,130.280533,130.824722,130.280533,130.483047,130.483047,0
2022-12-16,130.534622,130.928268,130.534622,130.824722,130.824722,0
2022-12-19,131.245514,131.245514,130.600449,131.326004,131.326004,0
2022-12-20,130.606613,130.833588,130.606613,130.600449,130.600449,0
