Date,Open,High,Low,Close,Adj Close,Volume
2022-05-02,0.949130,0.952020,0.946280,0.949130,0.949130,0
2022-05-03,0.951560,0.952890,0.945390,0.951560,0.951560,0
2022-05-04,0.949800,0.951790,0.946400,0.949800,0.949800,0
2022-05-05,0.941400,0.951960,0.939850,0.941400,0.941400,0
2022-05-06,0.948790,0.953710,0.943540,0.948790,0.948790,0
2022-05-09,0.949470,0.952690,0.945880,0.949470,0.949470,0
2022-05-10,0.946450,0.949910,0.944660,0.946450,0.946450,0
2022-05-11,0.949400,0.951740,0.945570,0.949400,0.949400,0
2022-05-12,0.951250,0.963990,0.949690,0.951250,0.951250,0
2022-05-13,0.963430,0.966000,0.959750,0.963430,0.963430,0
2022-05-16,0.961480,0.962340,0.958040,0.961480,0.961480,0
2022-05-17,0.957950,0.958550,0.947530,0.957950,0.957950,0
2022-05-18,0.948060,0.953070,0.946600,0.948060,0.948060,0
2022-05-19,0.954860,0.955470,0.943570,0.954860,0.954860,0
2022-05-20,0.945270,0.948670,0.943500,0.945270,0.945270,0
2022-05-23,0.946090,0.946190,0.935430,0.946090,0.946090,0
2022-05-24,0.936150,0.937910,0.930550,0.936150,0.936150,0
2022-05-25,0.931400,0.939490,0.931400,0.931400,0.931400,0
2022-05-26,0.935750,0.937690,0.932080,0.935750,0.935750,0
2022-05-27,0.931710,0.934750,0.928930,0.931710,0.931710,0
2022-05-30,0.931840,0.932190,0.927200,0.931840,0.931840,0
2022-05-31,0.928200,0.936140,0.928080,0.928200,0.928200,0
2022-06-01,0.931610,0.940580,0.931390,0.931610,0.931610,0
2022-06-02,0.938600,0.939350,0.931230,0.938600,0.938600,0
2022-06-03,0.930140,0.934000,0.928900,0.930140,0.930140,0
2022-06-06,0.932310,0.935800,0.930000,0.932310,0.932310,0
2022-06-07,0.935330,0.938720,0.933800,0.935330,0.935330,0
2022-06-08,0.934700,0.936920,0.930380,0.934700,0.934700,0
2022-06-09,0.933040,0.939220,0.928500,0.933040,0.933040,0
