Date,Open,High,Low,Close,Adj Close,Volume
2022-05-04,350.251251,350.251251,349.081818,349.320313,349.320313,0
2022-05-05,346.411224,357.223267,346.411224,349.081818,349.081818,0
2022-05-06,358.590607,358.590607,351.661438,357.223267,357.223267,0
2022-05-09,354.006500,356.927917,354.006500,351.661438,351.661438,0
2022-05-10,356.223083,356.350769,356.223083,356.927917,356.927917,0
2022-05-11,357.397980,357.397980,356.458099,356.350769,356.350769,0
2022-05-12,357.408142,366.543182,357.408142,356.458099,356.458099,0
2022-05-13,368.672516,368.672516,356.390717,366.543182,366.543182,0
2022-05-16,355.868652,355.868652,345.975708,356.390717,356.390717,0
2022-05-17,361.314423,361.314423,361.314423,345.975708,345.975708,0
2022-05-18,356.708221,356.708221,356.708221,361.314423,361.314423,0
2022-05-19,356.879120,356.879120,356.879120,356.708221,356.708221,0
2022-05-20,351.992065,351.992065,351.992065,356.879120,356.879120,0
2022-05-23,351.935516,356.753510,351.935516,351.992065,351.992065,0
2022-05-24,356.929047,356.943573,356.929047,356.753510,356.753510,0
2022-05-25,356.284454,356.763702,356.284454,356.943573,356.943573,0
2022-05-26,355.415588,356.894714,355.415588,356.763702,356.763702,0
2022-05-27,351.482086,351.482086,351.482086,356.894714,356.894714,0
2022-05-30,350.694275,361.604156,350.694275,351.482086,351.482086,0
2022-05-31,362.765198,362.765198,359.194244,361.604156,361.604156,0
2022-06-01,358.156311,358.156311,356.173035,359.194244,359.194244,0
2022-06-02,358.265259,358.265259,356.816193,356.173035,356.173035,0
2022-06-03,354.615784,357.357880,354.615784,356.816193,356.816193,0
2022-06-06,358.053162,358.764130,358.053162,357.939575,357.939575,0
2022-06-07,360.213135,360.213135,356.269318,358.764130,358.764130,0
2022-06-08,355.579590,355.579590,355.138947,356.269318,356.269318,0
2022-06-09,355.475433,356.725403,355.475433,355.138947,355.138947,0
2022-06-10,359.819733,359.819733,355.350372,356.725403,356.725403,0
2022-06-13,358.847748,358.847748,355.341705,357.742340,357.742340,0
2022-06-14,356.746429,356.746429,345.812897,355.341705,355.341705,0
2022-06-15,345.920624,356.583099,345.920624,345.812897,345.812897,0
2022-06-16,357.642212,357.642212,356.795990,356.583099,356.583099,0
2022-06-17,352.038757,355.603821,352.038757,356.795990,356.795990,0
2022-06-20,356.523743,356.523743,353.809357,356.394714,356.394714,0
2022-06-21,353.653137,356.691803,353.653137,353.809357,353.809357,0
2022-06-22,358.003113,358.618713,358.003113,356.691803,356.691803,0
2022-06-23,356.838257,356.838257,356.809265,358.618713,358.618713,0
2022-06-24,356.230865,356.831238,356.230865,356.809265,356.809265,0
2022-06-27,356.026794,356.794678,356.026794,356.831238,356.831238,0
2022-06-28,356.980225,356.980225,356.752319,356.794678,356.794678,0
2022-06-29,358.663239,358.663239,356.483673,356.752319,356.752319,0
2022-06-30,359.361603,359.361603,357.057709,356.483673,356.483673,0
2022-07-01,354.710083,356.557190,354.710083,357.057709,357.057709,0
2022-07-04,357.197906,357.197906,355.095276,356.557190,356.557190,0
2022-07-05,355.755524,355.755524,355.032898,355.095276,355.095276,0
2022-07-06,356.236328,356.236328,353.625946,355.032898,355.032898,0
2022-07-07,353.818573,356.518219,353.818573,353.625946,353.625946,0
2022-07-08,356.686188,360.854004,356.686188,356.518219,356.518219,0
2022-07-11,360.482635,360.482635,357.180450,359.403137,359.403137,0
2022-07-12,359.131714,359.131714,356.290375,357.180450,357.180450,0
2022-07-13,356.151855,356.151855,354.076050,356.290375,356.290375,0
2022-07-14,355.446747,357.523315,355.446747,354.076050,354.076050,0
2022-07-15,357.330658,357.330658,356.667816,357.523315,357.523315,0
2022-07-18,355.338989,355.338989,354.508392,355.947388,355.947388,0
2022-07-19,355.486572,355.486572,354.647095,354.508392,354.508392,0
2022-07-20,355.218201,356.194305,355.218201,354.647095,354.647095,0
2022-07-21,356.890015,359.411560,356.890015,356.194305,356.194305,0
2022-07-22,359.003021,359.003021,356.827820,359.411560,359.411560,0
2022-07-25,356.183075,356.183075,351.463257,355.069031,355.069031,0
2022-07-26,351.753601,351.753601,351.510590,351.463257,351.463257,0
2022-07-27,351.914429,356.132202,351.914429,351.510590,351.510590,0
2022-07-28,355.333466,361.635529,355.333466,356.132202,356.132202,0
2022-07-29,359.243835,359.243835,355.102448,361.635529,361.635529,0
2022-08-01,355.286591,355.286591,354.701813,355.102448,355.102448,0
2022-08-02,353.472229,361.316345,353.472229,354.701813,354.701813,0
2022-08-03,364.023071,364.023071,353.311432,361.316345,361.316345,0
2022-08-04,354.331482,357.067139,354.331482,353.311432,353.311432,0
2022-08-05,355.193085,356.741241,355.193085,357.067139,357.067139,0
2022-08-08,359.027374,359.027374,356.813568,358.422729,358.422729,0
2022-08-09,357.051636,357.051636,356.521423,356.813568,356.813568,0
