Date,Open,High,Low,Close,Adj Close,Volume
2022-12-08,30.636999,30.704000,30.445000,30.636999,30.636999,0
2022-12-09,30.462999,30.660000,30.462999,30.462999,30.462999,0
2022-12-12,30.693701,30.754999,30.650700,30.693701,30.693701,0
2022-12-13,30.680000,30.739000,28.868000,30.680000,30.680000,0
2022-12-14,30.601000,30.620001,30.302999,30.601000,30.601000,0
2022-12-15,30.484301,30.770000,30.245001,30.484301,30.484301,0
2022-12-16,30.809999,30.823999,30.643000,30.809999,30.809999,0
2022-12-19,30.770800,30.794001,30.681200,30.770800,30.770800,0
2022-12-20,30.785700,30.806999,30.570000,30.785700,30.785700,0
2022-12-21,30.724001,30.737000,30.552000,30.724001,30.724001,0
2022-12-22,30.679001,30.738001,30.485001,30.679001,30.679001,0
2022-12-23,30.740000,30.802000,30.608000,30.740000,30.740000,0
2022-12-26,30.745100,30.746000,30.686501,30.745100,30.745100,0
2022-12-27,30.719000,30.796000,30.545000,30.719000,30.719000,0
2022-12-28,30.722099,30.819500,30.681801,30.722099,30.722099,0
2022-12-29,30.728001,30.827999,30.664000,30.728001,30.728001,0
2022-12-30,30.680099,30.816999,30.555000,30.680099,30.680099,0
2023-01-02,30.647800,30.754000,30.621799,30.647800,30.647800,0
2023-01-03,30.720100,30.767000,30.604799,30.720100,30.720100,0
2023-01-04,30.650299,30.749001,30.606800,30.650299,30.650299,0
2023-01-05,30.688000,30.746000,30.549999,30.688000,30.688000,0
2023-01-06,30.622999,30.750999,30.606199,30.622999,30.622999,0
2023-01-09,30.561501,30.674999,30.400999,30.561501,30.561501,0
2023-01-10,30.462000,30.490000,30.261999,30.462000,30.462000,0
2023-01-11,30.432600,30.497999,30.396299,30.432600,30.432600,0
2023-01-12,30.434999,30.462000,28.101000,30.434999,30.434999,0
2023-01-13,30.325500,30.398001,30.180000,30.325500,30.325500,0
2023-01-16,30.279301,30.368999,30.225500,30.279301,30.279301,0
2023-01-17,30.329000,30.362000,30.238001,30.329000,30.329000,0
2023-01-18,30.276300,30.364000,30.132999,30.276300,30.276300,0
2023-01-19,30.184999,30.420000,30.184999,30.184999,30.184999,0
2023-01-20,30.339001,30.406000,30.165001,30.339001,30.339001,0
2023-01-23,30.317699,30.351999,30.253799,30.317699,30.317699,0
2023-01-24,30.292999,30.353001,30.165001,30.292999,30.292999,0
2023-01-25,30.267500,30.312000,30.129000,30.267500,30.267500,0
2023-01-26,30.247601,30.295000,30.112000,30.247601,30.247601,0
2023-01-27,30.208799,30.298000,30.068001,30.208799,30.208799,0
2023-01-30,30.256001,30.240999,30.020500,30.256001,30.256001,0
2023-01-31,30.094999,30.101000,29.922001,30.094999,30.094999,0
2023-02-01,30.031000,30.065001,29.787201,30.031000,30.031000,0
2023-02-02,29.533001,29.775999,29.533001,29.533001,29.533001,0
2023-02-03,29.542999,29.927000,27.583000,29.542999,29.542999,0
2023-02-06,29.965799,30.086000,29.841999,29.965799,29.965799,0
2023-02-07,29.998301,30.120001,29.908001,29.998301,29.998301,0
2023-02-08,30.027100,30.077000,29.944799,30.027100,30.027100,0
2023-02-09,30.041500,30.115999,29.955000,30.041500,30.041500,0
2023-02-10,30.003000,30.188999,29.985001,30.003000,30.003000,0
2023-02-13,30.180799,30.275999,30.150000,30.180799,30.180799,0
2023-02-14,30.219999,30.299999,27.954000,30.219999,30.219999,0
2023-02-15,30.248699,30.393999,30.172001,30.248699,30.248699,0
2023-02-16,30.302000,30.403999,30.191900,30.302000,30.302000,0
2023-02-17,30.253000,30.468000,30.253000,30.253000,30.253000,0
2023-02-20,30.373301,30.417999,30.340799,30.373301,30.373301,0
2023-02-21,30.364500,30.511999,30.280800,30.364500,30.364500,0
2023-02-22,30.484501,30.569000,30.464300,30.484501,30.484501,0
2023-02-23,30.475300,30.527000,30.279800,30.475300,30.475300,0
2023-02-24,30.283001,30.667999,27.603001,30.283001,30.283001,0
2023-02-27,30.656799,30.777000,30.624001,30.656799,30.656799,0
2023-02-28,30.597799,30.799999,30.595301,30.597799,30.597799,0
2023-03-01,30.645800,30.731001,30.447500,30.645800,30.645800,0
2023-03-02,30.560699,30.709999,30.479700,30.560699,30.560699,0
2023-03-03,30.601500,30.673000,30.565001,30.601500,30.601500,0
2023-03-06,30.498600,30.656000,30.515800,30.498600,30.498600,0
2023-03-07,30.575001,30.761000,30.554899,30.575001,30.575001,0
2023-03-08,30.726299,30.851999,30.673000,30.726299,30.726299,0
2023-03-09,30.724800,30.856001,30.724501,30.724800,30.724800,0
2023-03-10,30.813900,30.915001,27.716000,30.813900,30.813900,0
2023-03-13,30.828699,30.827999,30.442499,30.828699,30.828699,0
2023-03-14,30.455000,30.601000,30.360001,30.455000,30.455000,0
2023-03-15,30.379000,30.778000,28.820000,30.379000,30.379000,0
2023-03-16,30.520000,32.077000,30.515499,30.520000,30.520000,0
2023-03-17,30.549000,30.617001,30.422001,30.549000,30.549000,0
2023-03-20,30.618000,30.600000,30.496099,30.618000,30.618000,0
2023-03-21,30.506001,30.591999,30.389999,30.506001,30.506001,0
2023-03-22,30.480101,30.532000,30.312000,30.480101,30.480101,0
2023-03-23,30.350000,30.386000,30.086000,30.350000,30.350000,0
2023-03-24,30.138000,30.476000,30.138000,30.138000,30.138000,0
2023-03-27,30.320999,30.437000,30.309500,30.320999,30.320999,0
2023-03-28,30.163000,30.382000,30.163000,30.163000,30.163000,0
2023-03-29,30.344999,30.502001,30.197001,30.344999,30.344999,0
2023-03-30,30.516001,30.533001,30.398001,30.516001,30.516001,0
2023-03-31,30.351999,30.549999,30.351999,30.351999,30.351999,0
2023-04-03,30.525000,30.665001,30.502001,30.525000,30.525000,0
2023-04-04,30.478600,30.579000,30.386000,30.478600,30.478600,0
2023-04-05,30.385300,30.548000,30.350500,30.385300,30.385300,0
2023-04-06,30.540800,30.642000,30.414000,30.540800,30.540800,0
2023-04-07,30.510401,30.535000,30.380600,30.510401,30.510401,0
2023-04-10,30.393000,30.523300,30.393000,30.393000,30.393000,0
2023-04-11,30.522200,30.533001,30.393000,30.522200,30.522200,0
2023-04-12,30.479900,30.546000,30.323000,30.479900,30.479900,0
2023-04-13,30.446501,30.542000,30.407801,30.446501,30.446501,0
2023-04-14,30.451000,30.527000,30.348000,30.451000,30.451000,0
2023-04-17,30.506001,30.584999,30.459801,30.506001,30.506001,0
2023-04-18,30.466499,30.561001,30.466499,30.466499,30.466499,0
2023-04-19,30.451900,30.617001,30.403799,30.451900,30.451900,0
2023-04-20,30.537500,30.650999,30.522301,30.537500,30.537500,0
2023-04-21,30.559299,30.648001,30.468000,30.559299,30.559299,0
2023-04-24,30.625000,30.670000,30.612000,30.625000,30.625000,0
2023-04-25,30.572001,30.764000,30.564800,30.572001,30.572001,0
2023-04-26,30.693701,30.736000,30.650801,30.693701,30.693701,0
2023-04-27,30.628300,30.790001,30.627800,30.628300,30.628300,0
2023-04-28,30.626801,30.788500,30.626801,30.626801,30.626801,0
2023-05-04,30.688999,30.733000,30.622000,30.700001,30.700001,0
